tp_record_share,id_polizza_exp,id_polizza_invio,compagnia_share,agenzia,numero_polizza_cmp,progressivo,tipo_polizza_share,cmp_sostituita_1_share,agenzia_sostituita_1,numero_polizza_sostituita_1,progressivo_sostituita_1,numero_applicazione_lm,libro_matricola,filename,data_elaborazione_file,mandato
22,2022010384223,2022010384223,035,114,2022010384223,0,2,,2022,2022010330884,0,,N,22_C_4_114_20240719145005_0_P.csv,2024-07-19,1
22,2023010491715,2023010491715,035,130,2023010491715,0,2,,-,2022010436194,0,,N,22_C_4_130_20240719145109_0_P.csv,2024-07-19,1
22,2023010497406,2023010497406,035,130,2023010497406,0,2,,-,2023010115935,0,,N,22_C_4_130_20240719145109_0_P.csv,2024-07-19,1
22,2023010488174,2023010488174,035,130,2023010488174,0,2,,-,2023010181327,0,,N,22_C_4_130_20240719145109_0_P.csv,2024-07-19,1
22,2024016009506,2024016009506,035,130,2024016009506,0,2,,-,2023010198358,0,,N,22_C_4_130_20240719145109_0_P.csv,2024-07-19,1
22,2024016056456,2024016056456,035,114,2024016056456,0,2,,-,2023010212696,0,,N,22_C_4_114_20240719145005_0_P.csv,2024-07-19,1
22,2023010504952,2023010504952,035,130,2023010504952,0,2,,-,2023010280390,0,,N,22_C_4_130_20240719145109_0_P.csv,2024-07-19,1
22,2023010538225,2023010538225,035,130,2023010538225,0,2,,-,2023010345354,0,,N,22_C_4_130_20240719145109_0_P.csv,2024-07-19,1
22,2017010391096,2017010391096,035,130,2017010391096,0,2,,-,2016010423890,0,,N,22_C_4_130_20240721004835_0_P.csv,2024-07-21,1
22,2022010300156,2022010300156,035,465,2022010300156,0,2,,-,2021010323857,0,,N,22_C_4_465_20240721004345_0_P.csv,2024-07-21,1
22,2013010501383,2013010501383,035,114,2013010501383,0,2,,-,2007010397025,0,,N,22_C_4_114_20240720004527_0_P.csv,2024-07-20,1
22,2013010501908,2013010501908,035,114,2013010501908,0,2,,-,2009010374423,0,,N,22_C_4_114_20240720004527_0_P.csv,2024-07-20,1
22,2016010616471,2016010616471,035,465,2016010616471,0,2,,2014,2014010538605,0,,N,22_C_4_465_20240720004540_0_P.csv,2024-07-20,1
22,2021010313986,2021010313986,035,114,2021010313986,0,2,,-,2019010523249,0,,N,22_C_4_114_20240720004527_0_P.csv,2024-07-20,1
22,2023010369693,2023010369693,035,659,2023010369693,0,2,,-,2022010321676,0,,N,22_C_4_659_20240720005453_0_P.csv,2024-07-20,1
22,2013010496612,2013010496612,035,114,2013010496612,0,2,,-,2005010395821,0,,N,22_C_4_114_20240722004242_0_P.csv,2024-07-22,1
22,2013010471211,2013010471211,035,114,2013010471211,0,2,,-,2006010390165,0,,N,22_C_4_114_20240722004242_0_P.csv,2024-07-22,1
22,2013010501652,2013010501652,035,114,2013010501652,0,2,,-,2012010563900,0,,N,22_C_4_114_20240722004242_0_P.csv,2024-07-22,1
22,2019010482317,2019010482317,035,114,2019010482317,0,2,,2016,2016010488852,0,,N,22_C_4_114_20240722004242_0_P.csv,2024-07-22,1
22,2022010330150,2022010330150,035,659,2022010330150,0,2,,-,2020010384743,0,,N,22_C_4_659_20240722004740_0_P.csv,2024-07-22,1
22,2023010319065,2023010319065,035,130,2023010319065,0,2,,-,2021010303428,0,,N,22_C_4_130_20240722004615_0_P.csv,2024-07-22,1
22,2022010428813,2022010428813,035,659,2022010428813,0,2,,-,2021010370428,0,,N,22_C_4_659_20240722004740_0_P.csv,2024-07-22,1
22,2021010511321,2021010511321,035,114,2021010511321,0,2,,-,2014010848677,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2019010414351,2019010414351,035,114,2019010414351,0,2,,-,2015010374714,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2017010421839,2017010421839,035,465,2017010421839,0,2,,-,2016010352076,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010332613,2022010332613,035,114,2022010332613,0,2,,-,2017010495539,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010498115,2022010498115,035,465,2022010498115,0,2,,-,2017010723421,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2018010684157,2018010684157,035,465,2018010684157,0,2,,-,2017010745470,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010350039,2022010350039,035,659,2022010350039,0,2,,-,2018010317674,0,,N,22_C_4_659_20240712142534_0_P.csv,2024-07-12,1
22,2019010659721,2019010659721,035,114,2019010659721,0,2,,-,2018010658809,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010496739,2022010496739,035,114,2022010496739,0,2,,-,2019010447192,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010431626,2022010431626,035,114,2022010431626,0,2,,-,2019010556296,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2023010261010,2023010261010,035,130,2023010261010,0,2,,-,2020010269958,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2023010302337,2023010302337,035,465,2023010302337,0,2,,-,2020010277912,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2021010403724,2021010403724,035,130,2021010403724,0,2,,-,2020010361521,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2021010559415,2021010559415,035,114,2021010559415,0,2,,-,2020010572338,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2021010430967,2021010430967,035,465,2021010430967,0,2,,-,2021010043310,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2021010227928,2021010227928,035,465,2021010227928,0,2,,-,2021010067934,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2023010501754,2023010501754,035,130,2023010501754,0,2,,-,2021010143026,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2021010560064,2021010560064,035,465,2021010560064,0,2,,-,2021010187940,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010190998,2022010190998,035,114,2022010190998,0,2,,-,2021010259742,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010190901,2022010190901,035,114,2022010190901,0,2,,-,2021010259753,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010283898,2022010283898,035,130,2022010283898,0,2,,-,2021010295433,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2022010134138,2022010134138,035,465,2022010134138,0,2,,-,2021010304827,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010334784,2022010334784,035,465,2022010334784,0,2,,-,2021010365463,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2023010007850,2023010007850,035,659,2023010007850,0,2,,-,2022010007442,0,,N,22_C_4_659_20240712142534_0_P.csv,2024-07-12,1
22,2022010161567,2022010161567,035,465,2022010161567,0,2,,-,2022010036900,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010191207,2022010191207,035,114,2022010191207,0,2,,-,2022010086450,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010333862,2022010333862,035,465,2022010333862,0,2,,-,2022010270806,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2024016022870,2024016022870,035,130,2024016022870,0,2,,-,2023010245284,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2024016020946,2024016020946,035,114,2024016020946,0,2,,-,2023010292334,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2024016005731,2024016005731,035,114,2024016005731,0,2,,-,2023010382867,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2013010429384,2013010429384,035,114,2013010429384,0,2,,-,2010010118622,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2013010440241,2013010440241,035,130,2013010440241,0,2,,-,2011010432982,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2022010420547,2022010420547,035,114,2022010420547,0,2,,-,2012010761862,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2018010303778,2018010303778,035,465,2018010303778,0,2,,-,2014010377954,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2015010016629,2015010016629,035,114,2015010016629,0,2,,-,2014010811815,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2020010055552,2020010055552,035,114,2020010055552,0,2,,-,2015010045382,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2019010244326,2019010244326,035,465,2019010244326,0,2,,-,2015010359674,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010260771,2022010260771,035,114,2022010260771,0,2,,-,2016010343259,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2021010487360,2021010487360,035,114,2021010487360,0,2,,-,2016010587404,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2019010389981,2019010389981,035,114,2019010389981,0,2,,-,2017010383566,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010298613,2022010298613,035,114,2022010298613,0,2,,-,2017010427195,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010497892,2022010497892,035,114,2022010497892,0,2,,-,2017010676738,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2018010681334,2018010681334,035,465,2018010681334,0,2,,-,2017010729819,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2019010378893,2019010378893,035,130,2019010378893,0,2,,-,2018010366043,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2020010319194,2020010319194,035,465,2020010319194,0,2,,-,2018010375320,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2019010361073,2019010361073,035,130,2019010361073,0,2,,-,2018010389690,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2018010663036,2018010663036,035,465,2018010663036,0,2,,-,2018010463320,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010395003,2022010395003,035,114,2022010395003,0,2,,-,2019010336259,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2021010558986,2021010558986,035,465,2021010558986,0,2,,-,2019010652144,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2021010567937,2021010567937,035,114,2021010567937,0,2,,-,2019010656044,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2020010584591,2020010584591,035,114,2020010584591,0,2,,-,2019010658353,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2020010591015,2020010591015,035,114,2020010591015,0,2,,-,2020010131333,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2020010527877,2020010527877,035,114,2020010527877,0,2,,-,2020010517884,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010489847,2022010489847,035,465,2022010489847,0,2,,-,2020010563729,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2023010165166,2023010165166,035,465,2023010165166,0,2,,-,2021010069605,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010501136,2022010501136,035,465,2022010501136,0,2,,-,2021010562661,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010258152,2022010258152,035,130,2022010258152,0,2,,-,2022010083077,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2023010254288,2023010254288,035,130,2023010254288,0,2,,-,2022010176791,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2023010321103,2023010321103,035,114,2023010321103,0,2,,-,2022010315862,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2023010373439,2023010373439,035,465,2023010373439,0,2,,-,2022010338023,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2023010593638,2023010593638,035,130,2023010593638,0,2,,-,2022010517957,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2024010169106,2024010169106,035,465,2024010169106,0,2,,-,2023010499316,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2013010359911,2013010359911,035,114,2013010359911,0,2,,-,2007010372491,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2013010378080,2013010378080,035,465,2013010378080,0,2,,-,2012010465869,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2019010467073,2019010467073,035,114,2019010467073,0,2,,-,2014010595175,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2020010018901,2020010018901,035,465,2020010018901,0,2,,-,2015010002256,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2020010510158,2020010510158,035,114,2020010510158,0,2,,-,2015010609551,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2020010505190,2020010505190,035,114,2020010505190,0,2,,-,2015010622430,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2017010595225,2017010595225,035,659,2017010595225,0,2,,2016,2016010025522,0,,N,22_C_4_659_20240712142534_0_P.csv,2024-07-12,1
22,2021010464478,2021010464478,035,114,2021010464478,0,2,,-,2016010553536,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010378004,2022010378004,035,659,2022010378004,0,2,,-,2016010715970,0,,N,22_C_4_659_20240712142534_0_P.csv,2024-07-12,1
22,2021010279944,2021010279944,035,465,2021010279944,0,2,,-,2017010376848,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010121243,2022010121243,035,465,2022010121243,0,2,,-,2017010439141,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2019010441537,2019010441537,035,114,2019010441537,0,2,,-,2017010526215,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2018010673279,2018010673279,035,114,2018010673279,0,2,,-,2017010714208,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010541359,2022010541359,035,114,2022010541359,0,2,,-,2017010769339,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2019010403305,2019010403305,035,465,2019010403305,0,2,,-,2018010028212,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010498438,2022010498438,035,465,2022010498438,0,2,,-,2018010257226,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2018010707016,2018010707016,035,465,2018010707016,0,2,,-,2018010330451,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2021010082183,2021010082183,035,114,2021010082183,0,2,,-,2018010571330,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010282372,2022010282372,035,465,2022010282372,0,2,,-,2019010344733,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2021010020188,2021010020188,035,114,2021010020188,0,2,,-,2019010425215,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010467743,2022010467743,035,114,2022010467743,0,2,,2019,2019010666566,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010511731,2022010511731,035,114,2022010511731,0,2,,-,2019010684729,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2020010508567,2020010508567,035,465,2020010508567,0,2,,-,2020010101002,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2021010284621,2021010284621,035,465,2021010284621,0,2,,-,2020010509291,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010497989,2022010497989,035,465,2022010497989,0,2,,-,2021010559058,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010495876,2022010495876,035,114,2022010495876,0,2,,-,2022010459286,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2023010302861,2023010302861,035,114,2023010302861,0,2,,-,2022010491703,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2024010167233,2024010167233,035,465,2024010167233,0,2,,-,2023010296607,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2024016129164,2024016129164,035,465,2024016129164,0,2,,-,2023010297892,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2011010379085,2011010379085,035,114,2011010379085,0,2,,-,2004010275776,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2016010679066,2016010679066,035,114,2016010679066,0,2,,-,2009010512157,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2017010704911,2017010704911,035,465,2017010704911,0,2,,-,2010010695808,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2015010429100,2015010429100,035,465,2015010429100,0,2,,-,2011010134574,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2014010426651,2014010426651,035,114,2014010426651,0,2,,-,2011010308389,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2016010321789,2016010321789,035,114,2016010321789,0,2,,-,2014010424827,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010461344,2022010461344,035,114,2022010461344,0,2,,-,2015010709281,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2021010351245,2021010351245,035,114,2021010351245,0,2,,-,2016010426144,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2016010650943,2016010650943,035,465,2016010650943,0,2,,-,2016010561165,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2019010289444,2019010289444,035,114,2019010289444,0,2,,-,2016010683861,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2021010147987,2021010147987,035,465,2021010147987,0,2,,-,2017010157061,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2018010012500,2018010012500,035,465,2018010012500,0,2,,-,2017010696742,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2018010670847,2018010670847,035,114,2018010670847,0,2,,-,2017010700954,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2020010015130,2020010015130,035,465,2020010015130,0,2,,-,2017010718721,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2019010707713,2019010707713,035,465,2019010707713,0,2,,-,2018010002336,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2019010112584,2019010112584,035,465,2019010112584,0,2,,-,2018010123403,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2019010344294,2019010344294,035,465,2019010344294,0,2,,-,2018010361956,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2021010299295,2021010299295,035,114,2021010299295,0,2,,-,2018010373531,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2019010346106,2019010346106,035,114,2019010346106,0,2,,-,2018010374604,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2021010081526,2021010081526,035,465,2021010081526,0,2,,-,2018010431459,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010503673,2022010503673,035,114,2022010503673,0,2,,-,2018010656160,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2021010133741,2021010133741,035,465,2021010133741,0,2,,-,2018010657434,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2019010435757,2019010435757,035,114,2019010435757,0,2,,-,2018010665971,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2019010665413,2019010665413,035,465,2019010665413,0,2,,-,2018010672535,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2019010664042,2019010664042,035,465,2019010664042,0,2,,-,2019010101657,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2023010346681,2023010346681,035,465,2023010346681,0,2,,-,2019010177158,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2019010649725,2019010649725,035,465,2019010649725,0,2,,-,2019010217729,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010264673,2022010264673,035,114,2022010264673,0,2,,-,2019010348132,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010146641,2022010146641,035,114,2022010146641,0,2,,-,2020010120515,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2021010123370,2021010123370,035,465,2021010123370,0,2,,-,2020010138699,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010236233,2022010236233,035,114,2022010236233,0,2,,-,2020010218635,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010333521,2022010333521,035,114,2022010333521,0,2,,-,2020010297017,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2020010593145,2020010593145,035,114,2020010593145,0,2,,-,2020010473583,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2022010039757,2022010039757,035,465,2022010039757,0,2,,-,2021010017863,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2023010284061,2023010284061,035,130,2023010284061,0,2,,-,2021010298714,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2023010345493,2023010345493,035,114,2023010345493,0,2,,-,2021010358091,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2023010084657,2023010084657,035,659,2023010084657,0,2,,2021,2021010361178,0,,N,22_C_4_659_20240712142534_0_P.csv,2024-07-12,1
22,2022010147652,2022010147652,035,465,2022010147652,0,2,,-,2021010518570,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010502283,2022010502283,035,465,2022010502283,0,2,,-,2021010536916,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010315597,2022010315597,035,465,2022010315597,0,2,,-,20210355107,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2023010316931,2023010316931,035,130,2023010316931,0,2,,-,2022010274954,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2023010297074,2023010297074,035,130,2023010297074,0,2,,-,2022010276796,0,,N,22_C_4_130_20240712141600_0_P.csv,2024-07-12,1
22,2023010327462,2023010327462,035,465,2023010327462,0,2,,-,2022010293738,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2022010503897,2022010503897,035,114,2022010503897,0,2,,-,2022010453621,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2023010003236,2023010003236,035,114,2023010003236,0,2,,2022,2022010461336,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2023010171868,2023010171868,035,114,2023010171868,0,2,,-,2023010157194,0,,N,22_C_4_114_20240712141501_0_P.csv,2024-07-12,1
22,2024010166805,2024010166805,035,465,2024010166805,0,2,,-,2023010259395,0,,N,22_C_4_465_20240712142215_0_P.csv,2024-07-12,1
22,2023010410587,2023010410587,035,130,2023010410587,0,2,,-,2023010404415,0,,N,22_C_4_130_20240715085426_0_P.csv,2024-07-13,1
22,2013010691350,2013010691350,035,114,2013010691350,0,2,,-,2010010432574,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2017010301803,2017010301803,035,114,2017010301803,0,2,,-,2016010289733,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2019010229689,2019010229689,035,114,2019010229689,0,2,,-,2017010270455,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2017010711027,2017010711027,035,130,2017010711027,0,2,,-,2017010324849,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2019010699267,2019010699267,035,114,2019010699267,0,2,,2019,2019010020336,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2021010251354,2021010251354,035,114,2021010251354,0,2,,-,2020010257427,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2022010248591,2022010248591,035,114,2022010248591,0,2,,-,2021010337044,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2022010257431,2022010257431,035,130,2022010257431,0,2,,2021,2021010464975,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2023010293691,2023010293691,035,130,2023010293691,0,2,,-,2022010239846,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2023010547300,2023010547300,035,114,2023010547300,0,2,,-,2022010514215,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2023010267374,2023010267374,035,130,2023010267374,0,2,,-,2023010136437,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2023010516188,2023010516188,035,130,2023010516188,0,2,,-,2023010268114,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2013010412612,2013010412612,035,130,2013010412612,0,2,,-,2009010281026,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2013010393130,2013010393130,035,114,2013010393130,0,2,,-,2010010377402,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2013010429490,2013010429490,035,114,2013010429490,0,2,,-,2012010618532,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2019010299003,2019010299003,035,114,2019010299003,0,2,,-,2015010374761,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2019010294210,2019010294210,035,114,2019010294210,0,2,,-,2017010378309,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2019010566767,2019010566767,035,114,2019010566767,0,2,,-,2017010536202,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2021010270655,2021010270655,035,114,2021010270655,0,2,,-,2018010570845,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2023010243131,2023010243131,035,114,2023010243131,0,2,,-,2020010238751,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2023010244327,2023010244327,035,130,2023010244327,0,2,,-,2021010019200,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2022010243851,2022010243851,035,130,2022010243851,0,2,,-,2021010250035,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2024016035831,2024016035831,035,114,2024016035831,0,2,,-,2022010170931,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2023010226585,2023010226585,035,130,2023010226585,0,2,,-,2022010188549,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2023010352777,2023010352777,035,114,2023010352777,0,2,,2022,2022010208839,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2023010504047,2023010504047,035,130,2023010504047,0,2,,-,2023010226870,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2013010417888,2013010417888,035,114,2013010417888,0,2,,-,2005010333721,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2013010421618,2013010421618,035,114,2013010421618,0,2,,-,2011010400051,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2019010255150,2019010255150,035,114,2019010255150,0,2,,-,2013010276717,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2018010347712,2018010347712,035,130,2018010347712,0,2,,2016,2016010358385,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2020010271575,2020010271575,035,114,2020010271575,0,2,,-,2019010306027,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
